,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
587,0.13517764819710748,0.4635733650619195,8.067590315777977,8.54704838250243,3.6729207883609494,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.3519845149224818,-0.6591161863955277,-0.4530797823941633,1.6964324446827759,0.7041928461820068,6.354974870097637,-0.24697233152988649,2.82957271650282,0.28850291862106736
138,6.636478725103194,0.4635733650619195,6.253942115590252,3.2862414058530245,10.064901689086325,-0.4680177883910861,1.1898277346278743,1.4549324208974976,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,6.5258979204297844,2.8138483398386005,5.271873460486835,7.303397219202645,-0.5052378877878062,0.28850291862106736
71,0.33068159470290137,0.052451849714169385,0.9217445656197333,0.27125476011239863,1.9439283510987617,10.446863542215324,0.361114616030367,0.703393239572877,0.5225889070363516,3.359989995916407,3.202427202408589,0.47252681041812333,0.23538051425831946,6.604933840372471,-0.00912589894241502,1.0105835983394762,0.28850291862106736
709,-0.11296539134421237,0.4635733650619195,1.8130264029518885,2.096474659565517,0.44559045097115735,0.6584126157708395,1.1898277346278743,2.2064716022221185,1.5593321728030907,0.5466161505909874,0.2238659555322723,2.093374812552393,0.9385990121438506,2.0137873043354286,-0.2507848149202937,0.606364535372201,0.28850291862106736
550,3.6920642819675775,0.4635733650619195,14.496083034895017,15.412901275117521,6.480125877382578,-0.24482695800618184,1.1898277346278743,2.2064716022221185,1.3519845149224818,-0.2572070150431386,-0.3176906348088762,2.7218668950126204,3.8686760866668974,11.385307377065836,0.7704091411969629,0.3284647632848503,0.28850291862106736
585,5.144402515907011,0.4635733650619195,1.9281556305035845,2.556500451206612,-0.23266195985823412,0.5800454755388808,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.2572070150431386,-0.18230148722358908,1.4318041994363646,3.048254505800444,2.2307122406371156,1.3939619890221444,-0.5052378877878062,0.28850291862106736
501,4.450897745934349,0.4635733650619195,12.059948457929275,15.359769986671159,-0.092528132742645,-0.4680177883910861,0.7754699322581996,1.2044203625081993,0.10789359127513398,-0.6591161863955277,-0.4530797823941633,4.5742646117375,2.579442173876757,8.60781691644829,6.173354203136051,-0.22733811570045545,0.28850291862106736
622,1.2176531138318096,0.4635733650619195,2.1048410005647122,2.51966601105694,0.33197498980158013,0.7879952221645313,0.7754699322581996,1.2044203625081993,0.9372867109794167,1.7523484875775024,1.1715899886292822,3.251123385505443,1.6418175100293817,1.5589724092114785,0.022622233073311928,0.3284647632848503,0.28850291862106736
174,3.8588120308526266,0.4635733650619195,1.2851383423709328,1.441409519761494,0.4123253037901436,0.1823015354162445,1.1898277346278743,2.2064716022221185,1.5593321728030907,0.14470697923859846,-0.046912339638301964,2.3580030577988045,1.8762236759912254,0.5730161418201541,0.8615283461036692,-0.5052378877878062,0.28850291862106736
1256,0.7314345106408522,0.4635733650619195,11.752064069311116,9.132057987886581,12.52282273270731,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,11.223049273553587,2.8138483398386005,8.078076084508009,-0.1776086820596465,2.82957271650282,0.28850291862106736
263,2.202568301040966,0.4635733650619195,2.1445946752016303,1.2040905392661119,3.2845790739249225,2.5470794898876132,1.1898277346278743,0.703393239572877,1.1446343688600256,1.7523484875775024,1.1715899886292822,1.7625895059943788,0.9385990121438506,0.6033622362563941,2.558619019402363,-0.5052378877878062,-5.680522983883792
624,0.382893913291528,0.4635733650619195,2.9583146142393435,3.8595976803139957,-0.22125270077224476,-0.4680177883910861,1.1898277346278743,2.2064716022221185,0.5225889070363516,-0.6591161863955277,-0.4530797823941633,2.6887883643568187,0.3525835972392413,1.5132572905361188,-0.10078726739704853,-0.22733811570045545,0.28850291862106736
708,4.562530895670316,0.4635733650619195,2.491391132703866,2.221992923181421,2.036491511020164,0.2902062560919337,1.1898277346278743,1.4549324208974976,1.5593321728030907,0.14470697923859846,-0.18230148722358908,2.2918459964872016,2.6966452568576784,5.573693361510718,0.7975766004432313,-0.22733811570045545,0.28850291862106736
423,1.525759172845725,0.4635733650619195,1.8457453512416886,0.6505747481283216,3.660565640590648,-0.4680177883910861,0.982650076513958,1.4549324208974976,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,2.1926104045197974,1.7590205930103036,0.7616509759623206,0.09863419103461125,-0.5052378877878062,0.28850291862106736
610,1.9667321594495222,0.4635733650619195,0.7126604233704295,0.3471969887839276,1.2058254615717738,5.454642740589975,1.1898277346278743,1.95595954383282,1.5593321728030907,3.7619039901981437,6.45176674445548,1.1010188928783504,0.8213959291629287,3.9223198991327712,0.5727167254480072,-0.5052378877878062,0.28850291862106736
1709,-0.0908047588515978,0.052451849714169385,3.3898205203427585,-0.34371114792738316,10.048285856888459,-0.4680177883910861,-0.4676009887089823,-0.29865800014104216,-0.51415187054854,-0.6591161863955277,-0.4530797823941633,-0.45367204794431654,2.1106298419530694,2.8980322611114064,-0.3307066790180014,0.9239652277036317,0.28850291862106736
1661,1.005036084066319,-1.1809126963290804,1.6971226541638817,1.3827323456780458,1.670097762338696,1.6081919978530632,0.15393447177460867,0.20236611663755472,0.3152412491557428,0.5466161505909874,1.1715899886292822,2.2587674658314003,0.9385990121438506,0.755391951185536,2.4042232057009927,-0.5052378877878062,0.28850291862106736
363,-0.09620699530817944,0.4635733650619195,1.3962851890776637,1.4545616340237468,0.6890102999957874,3.6214826404378724,0.982650076513958,-0.048145941751743734,0.7299390530988079,0.5466161505909874,2.5254814644821533,0.4063697491065205,0.30570236404687257,4.130033528756247,-0.1530746590003575,0.884267642270156,0.28850291862106736
584,0.2129735566606852,0.4635733650619195,3.3434773166047913,3.424369588208002,1.776765545561559,-0.4680177883910861,1.1898277346278743,0.9539052979621754,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,1.9941392205849888,1.6418175100293817,1.7621557745578313,-0.19861386181527182,-0.5052378877878062,0.28850291862106736
842,2.385244970923922,0.4635733650619195,1.1272518834194623,1.1764579317098183,0.5515718370956704,7.072240589702653,1.1898277346278743,0.9181200083042222,1.2038779786441123,4.163813161550533,2.931648907238015,-0.12288674138630229,1.6418175100293817,2.6814553750186882,0.06615135555123929,0.16172423307031902,-4.685685333466316
1912,1.2351385831263166,0.4635733650619195,1.2316780812882882,0.6351841409203733,2.0081399625797776,-0.4680177883910861,1.1898277346278743,1.95595954383282,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,8.411374167810465,0.0009743482964757363,0.30665654976243123,1.1313240595717022,-0.5052378877878062,0.28850291862106736
1572,-0.43134428132568914,-0.3586696656335807,2.250420500028985,0.505700104334933,5.084580128081056,-0.4680177883910861,1.1898277346278743,0.20236611663755472,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,1.4979612607479673,0.586989763201085,1.3588617494617026,-0.3599644309724726,-0.5052378877878062,0.28850291862106736
1943,1.3553247976593579,0.4635733650619195,1.7362908639292578,2.2131551361536057,-0.01725046072481492,5.210407803291152,1.1898277346278743,2.2064716022221185,1.5593321728030907,3.359989995916407,4.55631867826146,1.6633539140269746,2.227832924933991,2.5794269116526882,0.39498359969756,-0.22733811570045545,0.28850291862106736
916,1.7977344354487181,0.4635733650619195,1.47439291139297,-0.019970073862457895,4.090467862262138,-0.4680177883910861,1.1898277346278743,0.9539052979621754,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,2.95341660960323,1.1730051781056943,0.20597793783401167,0.6387665873975003,-0.5052378877878062,0.28850291862106736
1560,0.24576508872250621,0.4635733650619195,6.190724106648581,8.07054759260703,-0.4494043997067467,0.24047086684454325,1.1898277346278743,2.2064716022221185,-0.928849674491605,-0.2572070150431386,0.08847680794698516,1.7625895059943788,1.6418175100293817,5.101017725707964,-0.23631922519212709,2.551672944415469,0.28850291862106736
507,0.19434277991855337,0.4635733650619195,7.5933363261634055,8.246679808311677,3.02024922548958,-0.4680177883910861,1.1898277346278743,2.2064716022221185,-0.09945655478732224,-0.6591161863955277,-0.4530797823941633,3.1518877935380387,2.4622390908958347,5.65810467460306,-0.24836700318509208,2.82957271650282,0.28850291862106736
677,-0.4577369299121821,0.4635733650619195,1.2505410276182698,0.8172185421773408,1.6664732508315543,-0.453488148216274,1.1898277346278743,1.4549324208974976,1.5593321728030907,-0.2572070150431386,-0.3176906348088762,5.401227878132535,0.3525835972392413,0.6159776629648616,-0.3848551275672548,0.05056499119749959,0.28850291862106736
563,-0.37145971194349336,0.4635733650619195,2.9923691542673483,3.551386635162979,0.5383963610858779,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.1446343688600256,-0.6591161863955277,-0.4530797823941633,2.6226313030452157,0.0009743482964757363,2.1270746663172004,-0.3537589230453084,2.2737698375175137,0.28850291862106736
591,2.6056519169945385,0.4635733650619195,3.1024091064513204,3.2676092439814997,1.453824081484178,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.3519845149224818,-0.6591161863955277,-0.4530797823941633,2.4572386497662086,2.345036007914913,2.039974922558161,0.5194363620235602,-0.5052378877878062,0.28850291862106736
125,0.09597104816248636,0.4635733650619195,3.3426326615557445,4.4532669227683455,-0.4494043997067467,-0.4680177883910861,0.982650076513958,1.95595954383282,-0.928849674491605,-0.6591161863955277,-0.4530797823941633,6.558976451085585,-0.7491253827814242,2.3599006952948955,0.3641246753893758,-0.5052378877878062,0.28850291862106736
1585,2.616522395128696,0.4635733650619195,7.28107924678592,7.622643743734148,3.511851849745683,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,3.87961546796567,1.9934267589721473,5.989457033159216,0.7485136635763818,-0.5052378877878062,0.28850291862106736
1641,0.5128203890102369,0.4635733650619195,9.086564481030326,7.010051877520856,9.792184402936995,-0.4680177883910861,1.1898277346278743,1.2044203625081993,1.1446343688600256,-0.6591161863955277,-0.4530797823941633,3.3834375081286487,0.3525835972392413,5.150180451770594,0.026781333912926367,1.4400671864448573,0.28850291862106736
273,1.1716647874699164,0.4635733650619195,9.464808330304482,9.908137295638957,4.566609810412724,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,2.6226313030452157,1.2902082610866161,6.200895822161765,0.3516567625871397,-0.22733811570045545,0.28850291862106736
1190,-0.10016530087464753,0.4635733650619195,6.478641703710207,5.744071804800231,5.3693930704147235,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,4.011929590588876,2.8138483398386005,5.154193736365629,-0.2604365229501628,2.82957271650282,0.28850291862106736
1059,2.6219352196036474,0.4635733650619195,0.6764988196641162,0.5148903184528144,0.7441062231828615,11.240842806054683,1.1898277346278743,1.4549324208974976,1.5593321728030907,1.3504393162251134,3.067038054823302,1.3987256687805631,2.227832924933991,6.58404209180885,2.5856279160670814,-0.22733811570045545,0.28850291862106736
652,2.204464352571393,0.4635733650619195,3.912997418285527,3.7277047464755744,2.6845424495221524,-0.4680177883910861,1.1898277346278743,1.9331849004819586,1.333134049247377,-0.6591161863955277,-0.4530797823941633,4.408871958458493,2.345036007914913,1.2062995299335586,0.4126390442944496,-0.5052378877878062,-0.7063347317964093
229,0.2257783617327756,0.052451849714169385,2.7169323265766594,0.07558026862231754,7.294870862427775,-0.4680177883910861,0.5682922741442833,1.2044203625081993,0.5225889070363516,-0.6591161863955277,-0.4530797823941633,0.7371550556645348,3.165457588781366,1.8656864081142754,-0.16792511437770619,0.70741930111402,0.28850291862106736
1412,-0.4619295758145823,0.4635733650619195,2.7592260649531304,3.1821940849550034,0.6963597713659259,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,7.5844109014154295,0.7041928461820068,1.9726912508563703,-0.38370797926323524,2.82957271650282,0.28850291862106736
645,-0.2617613793824164,0.4635733650619195,3.995923028606228,0.5856661983534821,9.703362944271234,-0.4680177883910861,1.1898277346278743,0.9539052979621754,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,6.625133512397189,2.227832924933991,3.0844296255338675,-0.329080628862949,2.82957271650282,0.28850291862106736
1423,-0.5032623386361768,0.4635733650619195,2.2110540860102224,2.0306405045761085,1.6805192792587667,-0.4680177883910861,1.1898277346278743,2.2064716022221185,0.7299390530988079,-0.6591161863955277,-0.4530797823941633,1.464882730092166,-0.4678379836272117,1.5914366574626855,-0.38366873025616766,2.82957271650282,0.28850291862106736
560,-0.3287382319546473,0.4635733650619195,2.805404606695976,0.7548002189839585,6.069677153961886,-0.4680177883910861,0.982650076513958,0.703393239572877,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,6.724369104364593,0.0009743482964757363,1.9059950703483424,-0.35442563133670596,2.2232441220519066,0.28850291862106736
1754,-0.4856187793149224,0.4635733650619195,2.8080087056558543,3.3793015217563434,0.40424758184004833,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,1.0017833009109463,2.1106298419530694,2.296730919487674,-0.34639454271601744,2.82957271650282,0.28850291862106736
1582,-0.3610806743604148,0.4635733650619195,3.02307861635743,2.242635081313873,3.4514237930019145,-0.4680177883910861,1.1898277346278743,1.95595954383282,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,5.202756694197727,0.7041928461820068,1.8633760481886898,-0.36142502312288965,2.551672944415469,0.28850291862106736
1767,3.4070897355634515,0.4635733650619195,1.0214809459238143,0.7296849477852813,1.226869392123628,-0.4680177883910861,1.1898277346278743,1.95595954383282,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,6.261269675183373,2.227832924933991,0.0874037446686497,0.6230235657426242,-0.5052378877878062,0.28850291862106736
511,0.15733337557043026,0.4635733650619195,3.7418434715419853,1.3708350267694358,7.308824813195452,-0.4680177883910861,1.1898277346278743,0.703393239572877,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,2.1264533432081945,1.9934267589721473,3.6887656941809177,-0.2827694893833527,0.3284647632848503,0.28850291862106736
620,-0.41661168855814557,0.4635733650619195,2.5108425932015948,1.0814188021468973,4.555116844363521,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,5.798170246002153,0.586989763201085,1.57839578759191,-0.38584531867281635,-0.22733811570045545,0.28850291862106736
886,2.7915773243373248,0.4635733650619195,1.1138532758905355,0.9250612317376139,1.058158007766977,-0.4680177883910861,1.1898277346278743,0.9539052979621754,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,2.8541810176358258,1.2902082610866161,0.632663571842004,3.554645743023611,-0.5052378877878062,0.28850291862106736
415,-0.5762594228078246,0.4635733650619195,0.7979339917697086,-0.26090627306247616,2.754261979182611,-0.4680177883910861,1.1898277346278743,-0.29865800014104216,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,6.955918818955203,0.0009743482964757363,0.5530937180483869,-0.38794631671846447,-0.5052378877878062,0.28850291862106736
941,-0.029911476650690993,0.4635733650619195,4.851049360824482,3.9888106191378463,4.695259042175431,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,5.169678163541926,3.165457588781366,4.376689266417055,-0.2553431162901554,0.606364535372201,0.28850291862106736
1817,2.810595099946625,0.4635733650619195,1.4126019730756807,1.193599055892601,1.2978445262322884,0.2899678715844628,1.1898277346278743,2.2064716022221185,1.5593321728030907,3.359989995916407,2.660870612067441,3.18496632419384,1.5246144270484598,0.423469734554639,0.7805949123749237,-0.5052378877878062,0.28850291862106736
393,3.559233144818066,0.4635733650619195,2.941616668215583,0.06727693146735009,7.929604023082509,0.6230418300396615,1.1898277346278743,-0.048145941751743734,1.5593321728030907,0.14470697923859846,0.6300333982881337,3.548830161407656,1.1730051781056943,1.414982944799045,6.833219984373864,-0.5052378877878062,0.28850291862106736
158,0.24242562403618706,0.4635733650619195,1.7633625156456463,1.5970080164383271,1.3888005124599923,-0.4680177883910861,1.1898277346278743,2.2064716022221185,0.7299390530988079,-0.6591161863955277,-0.4530797823941633,1.927982159273386,1.1730051781056943,3.0616148034361768,-0.029543846264003255,0.3284647632848503,0.28850291862106736
616,-0.5148481541960261,0.4635733650619195,2.0652031991836206,0.7517949066554814,4.044228135783045,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,1.1340974235341517,0.23538051425831946,1.4024163521406192,-0.3844644132298147,2.82957271650282,0.28850291862106736
1352,-0.8378311709407229,0.4635733650619195,-0.4077577280613302,-0.35191766445321154,-0.35879998272453917,-0.4680177883910861,1.1898277346278743,-0.549173064687066,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,-0.18904380269790513,-1.1241752483203742,-0.5671590818370622,-0.4170668712560665,0.05056499119749959,0.28850291862106736
33,-0.794648592061661,0.4635733650619195,-0.2633583062287585,-0.1266005691459097,-0.4494043997067467,-0.4680177883910861,0.982650076513958,1.95595954383282,-0.928849674491605,-0.6591161863955277,-0.4530797823941633,-0.255200864009508,-1.1241752483203742,-0.5048780032123903,-0.38937786416942566,0.4952052934993816,0.28850291862106736
1362,-0.03701550352986983,0.4635733650619195,-0.20344268507812602,-0.3732182028638092,0.24810898335805298,-0.4680177883910861,1.1898277346278743,-0.7996851230763644,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,0.17482003451591052,-0.4678379836272117,-0.35216163131198747,0.08356762771169518,-0.5052378877878062,0.28850291862106736
1206,-0.32243620838158094,0.4635733650619195,-0.2944184373825242,-0.3732182028638092,-0.0016307413891904698,-0.4221662451550846,1.1898277346278743,-0.7996851230763644,1.5593321728030907,-0.2572070150431386,-0.3176906348088762,0.6379194636971305,-1.053853398531821,-0.46517483319104064,-0.304021596264662,-0.5052378877878062,0.28850291862106736
1095,0.3422298057885154,0.4635733650619195,-0.1043405583848818,-0.3732182028638092,0.5201566138016733,-0.25279380148254765,0.5682922741442833,-0.7996851230763644,0.7299390530988079,0.9485253219433765,0.08847680794698516,0.00942738123690341,0.3525835972392413,-0.4073766658527297,-0.06186729204907475,-0.5052378877878062,0.28850291862106736
487,-0.7153835907462321,0.4635733650619195,0.8552028238135801,0.7521124783190577,0.7219406193239474,-0.4680177883910861,1.1898277346278743,1.95595954383282,1.3519845149224818,-0.6591161863955277,-0.4530797823941633,0.6379194636971305,0.8213959291629287,0.4172012586612688,-0.3888632564272988,1.7179702933428125,0.28850291862106736
1887,-0.7924165282716319,-1.1809126963290804,-0.10361787518407257,0.07628124997728454,-0.4494043997067467,-0.4680177883910861,-0.053243186339307656,0.703393239572877,-0.928849674491605,-0.6591161863955277,-0.4530797823941633,-0.35443645597691226,1.6418175100293817,-0.3284806068499341,-0.43241100761196566,0.4952052934993816,0.28850291862106736
548,-0.650716242119162,-0.4408948731713686,1.04406403362505,1.5339196944913023,-0.4494043997067467,-0.4680177883910861,0.6925993662410016,1.605240257162422,-0.928849674491605,-0.6591161863955277,-0.4530797823941633,0.9687047702551448,1.0558020951247724,0.2639403496098313,-0.40895713222466856,2.82957271650282,-1.7011723822138858
530,-0.7697202443393331,0.052451849714169385,-0.1370229151202108,-0.3732182028638092,0.4304394906295279,-0.4680177883910861,0.7754699322581996,-0.7996851230763644,1.1446343688600256,-0.6591161863955277,-0.4530797823941633,-0.18904380269790513,-0.7022441495890555,-0.2804804795966641,-0.40109975941532355,0.7453160888211785,0.28850291862106736
967,-0.7808386386020639,0.4635733650619195,0.07784879132797837,0.3067569484051166,-0.4494043997067467,-0.4680177883910861,1.1898277346278743,2.2064716022221185,-0.928849674491605,-0.6591161863955277,-0.4530797823941633,0.042505911892704834,-0.8194472325699772,-0.19562719724641198,-0.39019550561058153,2.551672944415469,0.28850291862106736
779,0.8622097365877662,0.4635733650619195,-0.05310628353257753,0.14043459884483903,-0.4494043997067467,-0.018871545663866122,1.1898277346278743,2.2064716022221185,-0.928849674491605,0.14470697923859846,-0.18230148722358908,0.1417415038601091,-0.3506349006462898,-0.26193633194238025,0.9541830024457614,-0.5052378877878062,0.28850291862106736
639,-0.7793328816824469,0.4635733650619195,0.08062365087538917,0.07190108471503248,0.06582870026450605,-0.4680177883910861,1.1898277346278743,1.2044203625081993,1.3519845149224818,-0.6591161863955277,-0.4530797823941633,0.07558444254850626,0.9385990121438506,-0.1610068851248261,-0.3825159036140335,2.82957271650282,0.28850291862106736
1274,-0.16549753140987972,0.4635733650619195,-0.23805829560802474,-0.13057408776577756,-0.37136439790287373,-0.4680177883910861,0.15393447177460867,-0.29865800014104216,0.10789359127513398,-0.6591161863955277,-0.4530797823941633,-0.22212233335370657,-0.9835315487432679,-0.42792626185548294,-0.16558118116157355,-0.5052378877878062,0.28850291862106736
1497,-0.7902951256540808,0.4635733650619195,-0.010492369054482514,0.1475954525759654,-0.3479013361141517,-0.4680177883910861,1.1898277346278743,2.2064716022221185,0.3152412491557428,-0.6591161863955277,-0.4530797823941633,0.07558444254850626,0.0009743482964757363,-0.2247827332454903,-0.39119261176289694,2.82957271650282,0.28850291862106736
391,-0.24093702598670347,0.4635733650619195,-0.1960999798142081,-0.04117766446908202,-0.4494043997067467,-0.4680177883910861,1.1898277346278743,2.2064716022221185,-0.928849674491605,-0.6591161863955277,-0.4530797823941633,-0.18904380269790513,0.12989773957548978,0.21511675160758845,-0.2993723801088132,-0.22733811570045545,0.28850291862106736
1135,0.55102644448518,0.4635733650619195,-0.06611153185093707,-0.09063751465848975,0.014332176495609077,-0.114799650888707,0.7754699322581996,-0.29865800014104216,0.7299390530988079,0.14470697923859846,0.08847680794698516,-0.05672968007469944,-0.11622873468444612,-0.039174364357158285,-0.0864181509633485,-0.5052378877878062,0.28850291862106736
756,0.2678080329201148,0.4635733650619195,-0.026742068535968607,-0.3732182028638092,0.7331740937871887,0.3497419667117357,1.1898277346278743,-0.7996851230763644,1.5593321728030907,1.3504393162251134,0.3592551031175594,0.20789856517171196,-0.23343181766536797,1.1612378585494743,-0.15429254478391402,-0.5052378877878062,0.28850291862106736
1803,-0.21099371446915985,0.4635733650619195,-0.2112366861805239,-0.3732182028638092,0.22671348356070245,-0.4680177883910861,1.1898277346278743,-0.7996851230763644,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,0.5717624023855277,-1.053853398531821,-0.35250118326263685,0.41989433122281467,-0.5052378877878062,0.28850291862106736
647,1.363296152704739,0.4635733650619195,0.3934509486433869,0.6140617524673916,-0.24724371285001218,-0.4680177883910861,1.1898277346278743,2.2064716022221185,-0.09945655478732224,-0.6591161863955277,-0.4530797823941633,0.5717624023855277,1.8762236759912254,-0.15849616009591008,0.0946795074444459,-0.5052378877878062,0.28850291862106736
546,-0.6352449164670678,0.4635733650619195,1.4636441422670103,2.066816564447634,-0.4494043997067467,-0.4680177883910861,0.7754699322581996,1.7054444792867962,-0.928849674491605,-0.6591161863955277,-0.4530797823941633,0.07558444254850626,2.4622390908958347,0.6459895833344398,-0.3952286863969617,2.82957271650282,0.28850291862106736
417,1.6719721569618453,0.4635733650619195,0.7532800981298359,0.50475126216937,0.9767948395235309,-0.4680177883910861,1.1898277346278743,0.9539052979621754,1.3519845149224818,-0.6591161863955277,-0.4530797823941633,1.4979612607479673,0.3525835972392413,0.37864501220216484,0.30900838625791444,-0.5052378877878062,0.28850291862106736
1906,-0.762941942992849,0.4635733650619195,0.11762686033454363,0.10325935008059779,0.0996295720100857,-0.4680177883910861,1.1898277346278743,2.2064716022221185,1.5593321728030907,-0.6591161863955277,-0.4530797823941633,1.5310397914037688,-0.7022441495890555,-0.07890451404770055,-0.39996048730028866,-0.22733811570045545,0.28850291862106736
